step 00058 (2.01%) | loss: 3.939563 | lrm: 1.00 | dt: 1470.23ms | tok/sec: 89,150 | mfu: 0.00 | epoch: 1 | total time: 1.19m
step 00059 (2.05%) | loss: 3.897936 | lrm: 1.00 | dt: 1472.05ms | tok/sec: 89,040 | mfu: 0.00 | epoch: 1 | total time: 1.21m
step 00060 (2.09%) | loss: 3.877359 | lrm: 1.00 | dt: 1468.15ms | tok/sec: 89,276 | mfu: 0.00 | epoch: 1 | total time: 1.24m
step 00061 (2.13%) | loss: 3.860405 | lrm: 1.00 | dt: 1469.09ms | tok/sec: 89,219 | mfu: 0.00 | epoch: 1 | total time: 1.26m
step 00062 (2.17%) | loss: 3.836360 | lrm: 1.00 | dt: 1467.20ms | tok/sec: 89,334 | mfu: 0.00 | epoch: 1 | total time: 1.28m
step 00063 (2.20%) | loss: 3.829425 | lrm: 1.00 | dt: 1466.88ms | tok/sec: 89,354 | mfu: 0.00 | epoch: 1 | total time: 1.31m
step 00064 (2.24%) | loss: 3.810873 | lrm: 1.00 | dt: 1467.32ms | tok/sec: 89,327 | mfu: 0.00 | epoch: 1 | total time: 1.33m
step 00065 (2.27%) | loss: 3.764340 | lrm: 1.00 | dt: 1466.54ms | tok/sec: 89,374 | mfu: 0.00 | epoch: 1 | total time: 1.36m
step 00066 (2.30%) | loss: 3.762006 | lrm: 1.00 | dt: 1464.29ms | tok/sec: 89,512 | mfu: 0.00 | epoch: 1 | total time: 1.38m
step 00067 (2.33%) | loss: 3.745093 | lrm: 1.00 | dt: 1466.14ms | tok/sec: 89,399 | mfu: 0.00 | epoch: 1 | total time: 1.41m
step 00068 (2.37%) | loss: 3.731431 | lrm: 1.00 | dt: 1464.55ms | tok/sec: 89,496 | mfu: 0.00 | epoch: 1 | total time: 1.43m
step 00069 (2.41%) | loss: 3.714060 | lrm: 1.00 | dt: 1466.30ms | tok/sec: 89,389 | mfu: 0.00 | epoch: 1 | total time: 1.46m
step 00070 (2.44%) | loss: 3.731488 | lrm: 1.00 | dt: 1464.34ms | tok/sec: 89,509 | mfu: 0.00 | epoch: 1 | total time: 1.48m
step 00071 (2.48%) | loss: 3.724216 | lrm: 1.00 | dt: 1466.39ms | tok/sec: 89,384 | mfu: 0.00 | epoch: 1 | total time: 1.50m
step 00072 (2.52%) | loss: 3.722920 | lrm: 1.00 | dt: 1465.00ms | tok/sec: 89,468 | mfu: 0.00 | epoch: 1 | total time: 1.53m
step 00073 (2.55%) | loss: 3.702288 | lrm: 1.00 | dt: 1466.66ms | tok/sec: 89,367 | mfu: 0.00 | epoch: 1 | total time: 1.55m
